id,connectsWith,hasConnectionsWith
912873,[],[]
912875,[],[]
912877,[],[]
912879,[29713],[912835]
912880,[],[]
912881,[912810],[]
912882,[],[]
912884,[],[]
912885,[],[]
912886,[],[]
912887,[],[]
912888,[],[]
912889,[],[]
912890,[],[]
912891,[],[]
912892,[],[]
912893,[],[]
912894,[],[]
912895,[],[]
912897,[],[477553842]
912899,[],[]
912901,[],[]
912902,[],[]
912903,[],[]
912905,[],[912872]
912906,[],[]
912908,[],[]
912909,[],[]
912910,[],[897225061]
912916,[],[]
912918,[],[]
912923,[],[]
912924,[],[]
912926,[],[]
912927,[],[]
912928,[],[]
912932,[],[]
912934,[],[]
912935,[912964],[]
912936,[],[]
912941,[],[]
905076845,[383717],[]
212270979,[560353],[734000266]
305841487,[423025],[]
710738630,[],[]
179549802,[530843],[]
168048854,[],[]
102500043,[],[]
102500044,[],[]
175451017,[],[]
851887955,[],[]
334574,[],[]
315097,[],[]
774894386,[472014],[]
486975583,[423080],[]
445545537,[423025],[]
502004233,[433032],[]
134485260,[423025],[]
489062160,[433032],[]
236993544,[197459],[]
540898685,[423025],[]
863957377,[],[]
926033983,[],[413260]
552440217,[926033983],[413182]
802858342,[],[]
570444075,[442451],[]
970563462,[471947],[]
934825975,[],[]
979483544,[423025],[]
43496934,[413332],[]
43496936,[177656],[]
141033380,[197488],[]
609762511,[756512],[]
438960368,[756512],[]
218039420,[570065],[]
477915982,[],[]
534059885,[373778],[]
9547769,[589748],[]
492111677,[],[]
229935391,[472014],[]
100447491,[423080],[]
419380619,[423025],[]
712477008,[589748],[]
909832408,[],[]
422724245,[771725842],[]
514380156,[138275],[]
321633,[],[]
321634,[],[]
321635,[],[]
321636,[],[]
321637,[],[]
321638,[],[]
321639,[],[]
321640,[],[]
321641,[],[]
321642,[],[]
321643,[],[]
321645,[],[]
321646,[],[]
321647,[],[]
321648,[],[]
321650,[],[]
321651,[],[]
321652,[],[]
321653,[],[]
936919090,[433061],[744180486]
467476385,[],[512491137]
649361735,[39337],[]
653538433,[],[]
852463484,[472014],[]
835247251,[472014],[]
409654967,[413106],[]
266589967,[481818],[]
330348886,[413185],[]
330348887,[413320],[]
850888151,[403222],[]
177059114,[773739435],[629429885]
629429885,[177059114],[]
629429886,[],[]
24547396,[506349985],[]
24547397,[506349985],[]
612970100,[432992],[]
773379957,[462428],[]
127132165,[],[]
127132166,[],[]
127132167,[],[]
355161047,[],[]
463738468,[462086],[]
375591100,[442733],[]
865200669,[442733],[]
445782427,[],[]
442917179,[707498],[]
348068,[],[]
348069,[],[]
348070,[],[]
348071,[],[]
348072,[],[]
348073,[],[]
348812,[],[]
349567,[],[]
349568,[],[]
349569,[],[]
349570,[],[]
349571,[],[]
349572,[],[]
349573,[],[]
349574,[],[]
349575,[],[]
349576,[],[]
349578,[],[]
349579,[],[]
349581,[],[]
349582,[],[]
349584,[],[]
349585,[],[]
349586,[],[]
349588,[],[]
349589,[],[]
349590,[],[]
349591,[],[]
349593,[],[]
349594,[],[]
349595,[],[]
349597,[],[]
349598,[],[]
349600,[],[]
349602,[],[]
349603,[],[]
349604,[],[]
349605,[],[]
349606,[],[]
349607,[],[]
349608,[],[]
349610,[],[]
349612,[],[]
349613,[],[]
349614,[],[]
349616,[],[]
349619,[],[]
349620,[],[]
349622,[],[]
349624,[],[]
349626,[],[]
349627,[],[]
349628,[],[]
349629,[],[]
349630,[],[]
349631,[],[]
349632,[],[]
349634,[],[]
349635,[],[]
349636,[],[]
349637,[],[]
349638,[],[]
349640,[],[]
349642,[],[]
349644,[],[]
354097,[],[]
354100,[],[]
354101,[],[]
354102,[],[]
354103,[],[]
354105,[],[]
354106,[],[]
354108,[],[]
354109,[],[]
354110,[],[]
354112,[],[3541230]
354113,[],[]
354115,[354116],[]
354116,[],[]
354117,[],[]
354118,[],[]
354119,[],[]
354120,[],[]
354121,[],[]
354122,[],[]
354123,[],[]
354124,[],[]
354125,[],[]
354126,[],[]
354127,[],[]
354129,[],[]
354130,[],[]
354131,[],[]
354132,[],[]
354136,[],[]
354138,[],[]
354140,[],[]
354142,[],[]
354144,[],[]
354146,[],[]
354147,[],[]
354148,[],[]
354149,[],[]
354150,[],[]
354151,[],[]
354153,[],[]
354154,[],[]
354155,[],[]
354156,[],[]
354157,[],[]
354158,[],[]
354159,[],[]
354160,[],[]
354161,[],[]
354162,[],[]
354163,[],[]
354165,[],[]
354167,[],[]
354169,[],[]
354170,[],[]
354171,[],[]
355607,[],[]
355608,[],[]
355611,[],[]
355612,[],[]
355613,[],[]
355614,[],[]
355615,[],[]
355616,[],[]
355618,[],[]
355620,[],[]
355622,[],[]
355624,[],[]
355625,[],[]
355626,[],[]
355628,[],[]
355629,[],[]
355631,[],[]
355632,[],[]
355634,[],[]
355635,[],[]
355636,[],[]
355638,[],[]
355640,[],[]
355642,[],[]
355644,[],[]
355645,[],[]
355646,[],[]
355647,[],[]
355648,[],[]
355649,[],[]
355650,[],[]
355652,[],[]
363912,[],[]
363914,[],[]
363915,[],[]
363916,[],[]
363917,[],[]
363918,[],[]
363920,[],[]
363921,[],[]
363922,[],[]
363923,[],[]
363924,[],[]
363925,[],[]
363926,[],[]
363927,[],[]
363928,[],[]
363929,[],[]
363930,[],[]
363931,[344420],[]
363932,[],[]
363933,[],[]
363935,[],[]
363937,[],[]
363938,[],[]
363939,[],[]
363940,[],[]
363941,[],[]
363942,[],[]
363943,[],[]
363944,[],[]
363945,[],[]
363946,[],[]
363947,[],[]
363948,[],[]
363950,[],[]
363951,[],[]
363953,[],[]
363954,[],[]
363958,[],[]
363959,[],[]
363961,[],[]
363962,[],[]
363965,[],[]
363966,[],[]
363967,[],[]
363968,[],[]
363969,[],[]
363971,[],[]
363972,[],[]
363973,[],[]
363978,[],[]
363980,[],[]
363981,[],[]
363982,[],[]
363983,[],[]
363989,[],[]
363990,[],[]
363991,[],[]
363992,[],[]
363993,[],[]
363994,[],[]
363995,[],[]
363996,[],[]
363997,[],[]
363998,[],[]
364002,[],[]
364003,[],[]
364004,[],[]
364005,[],[]
364007,[],[]
364009,[],[]
364012,[],[]
364013,[],[]
364015,[],[]
364017,[],[]
364020,[],[]
364021,[373861],[]
364022,[],[]
364023,[],[]
364024,[],[]
364025,[],[]
364026,[],[]
364027,[],[]
364030,[],[]
364034,[],[]
364035,[],[]
364036,[],[]
364667,[],[]
364668,[],[]
364669,[],[]
364670,[],[]
364671,[],[]
364672,[],[]
364673,[],[]
364674,[],[]
365422,[],[]
366177,[],[]
366179,[],[]
366181,[],[]
366183,[],[]
366185,[],[]
373727,[],[]
373728,[],[]
373729,[],[]
373730,[],[]
373732,[373778],[589166546]
373733,[],[]
373734,[],[]
373735,[],[]
373736,[],[]
373737,[],[]
373738,[],[]
373739,[],[]
373741,[],[]
373742,[],[]
373743,[],[]
373744,[],[]
373745,[],[]
373746,[],[]
373748,[],[]
373749,[],[]
373750,[373777],[]
373752,[],[]
373753,[],[]
373754,[],[]
373755,[],[]
373756,[],[]
373757,[375997],[989143586]
373758,[],[]
373759,[],[]
373760,[],[]
373761,[],[]
373762,[],[]
373763,[],[]
373764,[],[]
373766,[],[]
373767,[],[]
373768,[],[]
373769,[],[]
373770,[],[]
373771,[],[]
373772,[],[]
373773,[],[]
373774,[],[]
373775,[],[]
373776,[],[]
373777,[],[373750]
373778,[376001],[529754544]
373780,[716589],[]
373781,[],[]
373782,[],[]
373784,[],[]
373785,[],[]
373786,[],[]
373788,[],[]
373789,[],[]
373791,[],[]
373792,[],[]
373793,[],[]
373794,[],[]
373795,[],[]
373796,[],[]
373797,[],[]
373798,[],[]
373799,[],[]
373800,[],[]
373801,[],[]
373802,[],[]
373803,[],[]
373804,[],[]
373805,[],[]
373806,[],[]
373807,[],[]
373808,[],[]
373809,[],[]
373810,[],[]
373811,[],[]
373812,[],[]
373813,[],[]
373814,[],[]
373815,[],[]
373816,[],[]
373817,[],[]
373818,[],[]
373819,[],[]
373820,[],[]
373821,[],[]
373822,[],[]
373824,[],[]
373826,[],[]
373827,[],[]
373828,[],[]
373829,[],[]
373830,[],[]
373832,[],[]
373833,[],[]
373837,[],[]
373838,[],[]
373839,[],[]
373840,[],[]
373842,[],[]
373844,[],[]
373848,[],[]
373849,[],[]
373850,[],[]
373853,[],[]
373854,[],[]
373855,[],[]
373856,[],[]
373858,[],[]
373859,[],[]
373861,[],[364021]
373862,[],[]
373863,[],[]
373864,[],[]
373865,[],[]
373868,[],[]
373869,[],[]
373870,[],[]
373872,[],[]
373873,[],[]
373874,[],[]
373875,[],[]
373877,[],[]
373878,[],[]
373879,[375997],[490374098]
373881,[],[]
373882,[],[]
373884,[],[]
373885,[],[]
373886,[],[]
373887,[],[]
373888,[],[]
373889,[],[]
373890,[],[]
373891,[],[]
373892,[],[]
373893,[],[]
373895,[],[]
373896,[],[]
373897,[],[]
373900,[],[]
373901,[],[]
373903,[],[]
373904,[],[]
373905,[],[]
373906,[],[]
373908,[],[]
373909,[],[]
373911,[],[]
373912,[],[]
373913,[],[]
373914,[],[]
373915,[],[]
373916,[],[]
374482,[],[]
374483,[],[]
374484,[],[]
375237,[],[]
375238,[],[]
375239,[],[]
375240,[],[]
375241,[],[]
375242,[],[]
375243,[],[]
375244,[],[]
375245,[],[]
375246,[],[]
375247,[],[]
375248,[],[]
375249,[],[]
375250,[],[]
375251,[],[]
375252,[],[]
375253,[],[]
375254,[],[]
375255,[],[]
375256,[],[]
375257,[],[]
375258,[],[]
375259,[],[]
375260,[],[]
375261,[],[]
375262,[],[]
375263,[],[]
375264,[],[]
375265,[],[]
375992,[],[]
375993,[],[]
375994,[],[]
375995,[],[]
375996,[],[]
375997,[],[373879]
375998,[],[]
375999,[],[]
376000,[],[]
376001,[],[373778]
376002,[],[]
376003,[],[]
376004,[],[]
376005,[],[]
376006,[],[]
376007,[],[]
376008,[],[]
376009,[],[]
376010,[],[]
376011,[],[]
376012,[],[]
376013,[],[]
376747,[],[]
376748,[],[]
376749,[],[]
376750,[],[]
376751,[],[]
376752,[],[]
376753,[],[]
376754,[],[]
376755,[],[]
376756,[],[]
376757,[],[]
376758,[],[]
376759,[],[]
376760,[],[]
376761,[],[]
376763,[],[]
376764,[],[]
376766,[],[]
376767,[],[]
376769,[],[]
376770,[],[]
376771,[],[]
376772,[],[]
376773,[],[]
376775,[],[]
376776,[],[]
376777,[],[]
376779,[],[]
376780,[],[]
376782,[],[]
376784,[],[]
376786,[],[]
376787,[],[]
376788,[],[]
376790,[],[]
376791,[],[]
376792,[],[]
376793,[],[]
376794,[],[]
376795,[],[]
376796,[],[]
376797,[],[]
376798,[],[]
376799,[],[]
376801,[],[]
376803,[],[]
376805,[],[]
376806,[],[]
376807,[],[]
376808,[],[]
376810,[],[]
376812,[],[]
376813,[],[]
376815,[],[]
376816,[],[]
376818,[],[]
376819,[],[]
3821057061101554,[],[]
3821161271100751,[],[]
3821162081100583,[],[]
3821171161100267,[],[]
3821188231100004,[],[]
3821189281100438,[],[]
3821192411100452,[],[]
3821197831100221,[],[]
3821230961103037,[],[]
3821239251105969,[],[]
3821242271105852,[],[]
3821243821104803,[],[]
3821244351109085,[],[]
3821244421108502,[],[]
3821245911108836,[],[]
3821246651109608,[],[]
3821246761109956,[],[]
3821247771104708,[],[]
3821248011105102,[],[]
3821248401106338,[],[]
3821250031106930,[],[]
3821250181107424,[],[]
3821252681106516,[],[]
3821255031108467,[],[]
3821255601107070,[],[]
3821255971110644,[],[]
3821257541112798,[],[]
3821258841108857,[],[]
3821262431107771,[],[]
3821263111109255,[],[]
3821265801109647,[],[]
3821272351115846,[],[]
3821272481121057,[],[]
3821274221117473,[],[]
3821274961117868,[],[]
3821277871120943,[],[]
3821278671118375,[],[]
3821280171122272,[],[]
3821280311118526,[],[]
3821281701115993,[],[]
3821283601117244,[],[]
3821284671118400,[],[]
3821285061115534,[],[]
3821288181117187,[],[]
3821289041119080,[],[]
3821290161116960,[],[]
383542,[],[]
383543,[393469],[]
383544,[788760849],[]
383545,[],[]
383546,[],[]
383547,[66908841],[]
383548,[],[]
383550,[],[]
383551,[],[]
383552,[],[]
383554,[],[]
383555,[],[]
383556,[383793],[]
383557,[],[]
383558,[],[]
383559,[],[]
383562,[393469],[]
383563,[],[]
383564,[383790],[384301]
383565,[],[]
383568,[393469],[]
383569,[],[]
383570,[383708],[]
383571,[],[]
383572,[],[]
383574,[383783],[]
383575,[],[]
383576,[],[]
383578,[383698],[427981474]
383579,[136661131],[437204184]
383580,[393469],[385808]
383582,[],[]
383584,[788760849],[]
383585,[],[]
383586,[],[]
383587,[],[383781]
383588,[],[]
383589,[966985945],[]
383590,[383635],[385056]
383591,[],[]
383593,[],[]
383594,[],[]
383595,[],[]
383597,[],[]
383600,[],[]
383601,[],[]
383602,[393469],[]
383603,[],[417977726]
383604,[],[]
383605,[],[]
383607,[],[]
383608,[],[]
383609,[502042016],[]
383610,[],[]
383611,[],[]
383612,[],[]
383614,[],[]
383615,[],[]
383616,[],[]
383617,[],[363078284]
383618,[788760849],[385061]
383619,[],[]
383620,[393469],[]
383621,[],[]
383624,[383689],[]
383626,[788760849],[]
383627,[],[]
383628,[393469],[]
383629,[],[]
383630,[],[]
383632,[],[]
383633,[788760849],[384304]
383634,[],[]
383635,[393469],[385053]
383636,[393469],[]
383637,[],[]
383639,[],[]
383640,[],[]
383641,[],[]
383642,[],[385810]
383645,[],[383686]
383647,[],[]
383648,[136661131],[]
383649,[66908841],[]
383650,[],[]
383651,[],[]
383653,[],[]
383655,[],[]
383656,[],[]
383657,[],[]
383659,[],[]
383661,[393469],[]
383662,[],[]
383663,[],[]
383664,[502042016],[]
383665,[],[]
383666,[],[]
383668,[393469],[]
383669,[],[]
383670,[502042016],[]
383673,[],[]
383674,[],[]
383675,[],[]
383676,[],[383791]
383677,[],[]
383678,[],[383706]
383679,[],[]
383680,[788760849],[385819]
383681,[393469],[385058]
383682,[393469],[383680]
383684,[],[]
383685,[],[]
383686,[383645],[383722]
383687,[],[]
383688,[],[]
383689,[],[383624]
383690,[],[]
383691,[],[385825]
383692,[],[]
383693,[],[]
383694,[788760849],[533171569]
383695,[],[]
383696,[],[]
383698,[],[403235]
383700,[],[]
383703,[],[]
383704,[788760849],[385838]
383705,[],[]
383706,[383801],[585690562]
383707,[],[]
383708,[393469],[383570]
383709,[],[]
383710,[],[]
383711,[],[]
383712,[],[]
383713,[],[]
383714,[],[]
383715,[66908841],[385842]
383717,[],[385821]
383718,[393469],[385065]
383720,[],[]
383721,[393469],[]
383722,[383686],[]
383723,[393469],[]
383725,[],[]
383728,[],[]
383729,[],[757150811]
383730,[],[]
383731,[],[]
383732,[],[]
383733,[],[]
383734,[],[]
383735,[],[]
383737,[66908841],[196750886]
383738,[393469],[]
383739,[],[]
383740,[],[385813]
383741,[502042016],[196750886]
383742,[],[]
383743,[],[]
383744,[],[]
383745,[],[423813718]
383747,[],[]
383748,[],[]
383749,[157878],[]
383750,[],[]
383753,[],[]
383755,[66908841],[]
383756,[],[]
383758,[502042016],[]
383759,[],[]
383760,[],[]
383761,[],[]
383763,[],[413114]
383764,[],[]
383765,[],[]
383766,[],[]
383767,[],[]
383768,[],[]
383770,[],[]
383772,[],[]
383773,[],[]
383775,[],[]
383777,[393469],[]
383778,[],[]
383779,[],[]
383780,[],[]
383781,[383587],[870993210]
383782,[],[]
383783,[],[383574]
383784,[],[]
383785,[],[]
383786,[],[]
383787,[],[]
383790,[393469],[383578]
383791,[383676],[]
383793,[393469],[383556]
383794,[],[]
383795,[],[]
383796,[],[]
383797,[],[]
383798,[66908841],[]
383799,[383814],[]
383800,[],[]
383801,[],[754349603]
383802,[393469],[411767088]
383803,[],[]
383804,[393383],[]
383805,[],[]
383806,[],[]
383808,[507729266],[]
383809,[],[]
383810,[],[]
383811,[],[157983949]
383812,[],[]
383813,[],[]
383814,[],[383799]
383815,[],[383821]
383816,[788760849],[648728999]
383817,[],[]
383818,[],[]
383820,[66908841],[]
383821,[383815],[]
383822,[],[]
383824,[],[385057]
383826,[],[]
383827,[],[]
383828,[],[]
383829,[],[]
384297,[383642],[]
384298,[],[]
384299,[383578],[]
384300,[],[]
384301,[383564],[]
384302,[],[]
384303,[],[]
384304,[383633],[]
384305,[],[]
384306,[],[]
384307,[],[]
385053,[383635],[]
385054,[],[]
385055,[383824],[]
385056,[383590],[]
385057,[383824],[]
385058,[383681],[]
385059,[],[]
385060,[],[]
385061,[383618],[]
385062,[],[]
385063,[],[]
385064,[],[]
385065,[383718],[]
385066,[],[]
385067,[383676],[]
385807,[383653],[]
385808,[383580],[]
385809,[383611],[]
385810,[383642],[]
385811,[383580],[]
385812,[383580],[]
385813,[383740],[]
385814,[383745],[]
385815,[383745],[]
385816,[383740],[]
385817,[383815],[]
385818,[],[]
385819,[383680],[]
385820,[383651],[]
385821,[383717],[]
385822,[383633],[]
385823,[],[]
385824,[],[]
385825,[383691],[]
385826,[],[]
385827,[],[]
385828,[],[]
385829,[],[]
385830,[],[]
385831,[],[]
385832,[],[]
385833,[],[]
385834,[],[]
385835,[],[]
385836,[],[]
385837,[],[]
385838,[383704],[]
385839,[],[]
385840,[],[]
385841,[],[]
385842,[383715],[]
385843,[],[]
387317,[],[]
387319,[383783],[]
387320,[],[]
387322,[],[]
387324,[],[]
387326,[],[]
387328,[],[]
387329,[],[]
387331,[],[]
387333,[],[]
387335,[],[]
387336,[],[]
387338,[],[]
387340,[],[]
387341,[],[]
39262,[],[]
39263,[],[]
39264,[],[]
39265,[],[]
39266,[],[]
39267,[],[]
39268,[],[]
39269,[],[]
39270,[],[]
39271,[39290],[]
39272,[39290],[39404]
39273,[],[]
39274,[],[39303]
39275,[],[]
39276,[],[]
39277,[],[]
39278,[],[]
39279,[],[]
39280,[],[]
39281,[39290],[]
39282,[],[]
39283,[],[]
39284,[],[]
39285,[],[]
39286,[],[]
39287,[],[]
39288,[],[]
39290,[39352],[39271]
39291,[],[]
39292,[],[]
39293,[],[]
39295,[],[]
39296,[],[]
39297,[],[]
39298,[727172],[416452801]
39300,[],[]
39301,[],[]
39302,[624448622],[]
39303,[39274],[794683792]
39304,[],[]
39305,[39290],[]
39307,[],[]
39308,[39352],[39315]
39310,[],[]
39311,[],[]
39312,[],[]
39314,[],[]
39315,[39308],[]
39317,[],[]
39318,[39290],[]
39319,[],[]
39320,[],[]
39321,[],[]
39322,[],[]
39323,[],[]
39324,[],[]
39326,[],[]
39327,[624448622],[]
39328,[],[]
39329,[],[]
39330,[39290],[]
39331,[],[]
39333,[],[]
39334,[],[]
39335,[],[]
393357,[],[]
393358,[],[]
393359,[],[]
39336,[],[]
393360,[],[]
393361,[],[]
393362,[66908841],[]
393363,[],[]
393364,[],[]
393365,[],[]
393366,[],[]
393368,[393484],[]
393369,[],[]
39337,[39290],[649361735]
393370,[66908841],[]
393371,[66908841],[]
393372,[],[910399260]
393373,[],[699782782]
393374,[932949218],[]
393375,[],[]
393376,[],[]
393378,[1004],[]
393379,[856514595],[977960860]
39338,[39362],[]
393380,[1004],[]
393381,[],[393513]
393382,[],[]
393383,[1004],[383816]
393385,[393494],[]
393386,[],[]
393387,[788760849],[]
393389,[],[394116]
393390,[393421],[]
393392,[],[967101988]
393393,[],[]
393394,[],[]
393396,[788760849],[]
393397,[393490],[]
39340,[],[]
393400,[],[396379]
393401,[],[]
393402,[],[]
393403,[],[]
393404,[910399260],[880538993]
393405,[66908841],[]
393406,[],[]
393407,[],[]
393408,[],[215721934]
393409,[],[]
39341,[],[]
393411,[],[]
393412,[],[]
393414,[],[]
393419,[],[]
393420,[66908841],[]
393421,[66908841],[106697791]
393422,[],[]
393423,[],[]
393424,[66908841],[166695363]
393425,[66908841],[]
393426,[393517],[]
393427,[66908841],[436403]
393429,[],[]
39343,[],[]
393431,[],[]
393434,[910399260],[]
393436,[932949218],[]
393437,[],[]
393438,[688514720],[]
393440,[],[]
393441,[788760849],[]
393443,[],[]
393444,[],[]
393445,[],[]
393446,[1004],[]
393448,[],[]
39345,[39290],[]
393450,[1004],[]
393451,[],[]
393452,[],[]
393453,[],[]
393454,[],[]
393455,[],[]
393457,[],[]
393459,[393475],[396395]
393460,[],[]
393461,[],[]
393462,[],[]
393463,[],[]
393464,[],[]
393465,[],[]
393467,[],[393434]
393469,[167636],[393492]
39347,[],[]
393470,[393494],[910399260]
393471,[],[]
393472,[],[]
393473,[932949218],[532772123]
393475,[1004],[393459]
393476,[],[]
393477,[],[]
393478,[],[]
393480,[910399260],[393404]
393481,[],[]
393482,[],[393513]
393483,[1004],[393510]
393484,[],[393368]
393485,[],[]
393487,[],[]
393488,[],[]
39349,[],[39362]
393490,[1004],[394868]
393491,[],[]
393492,[393469],[]
393493,[393494],[]
393494,[1004],[393385]
393495,[393483],[]
393496,[],[393503]
393497,[],[]
393498,[1004],[]
39350,[746710],[39423]
393502,[],[]
393503,[393496],[]
393505,[],[532772123]
393506,[],[]
393508,[],[]
393510,[393483],[]
393511,[],[754349602]
393513,[393482],[]
393514,[],[]
393515,[],[]
393516,[66908841],[]
393517,[],[393426]
39352,[],[50118]
39353,[],[]
39355,[],[]
39356,[],[]
39357,[],[]
39359,[],[]
39360,[],[]
39361,[39399],[]
39362,[39352],[655630899]
39363,[],[]
39365,[],[]
39366,[],[]
39368,[],[]
39369,[],[]
39370,[],[]
39371,[],[]
39373,[],[]
39374,[],[]
39375,[],[]
39376,[39290],[]
39377,[],[]
39378,[],[]
39379,[],[]
39380,[],[]
39381,[],[]
39382,[],[]
39383,[],[]
39384,[],[]
39385,[],[]
39386,[],[]
39387,[],[]
39388,[],[]
39389,[],[]
39390,[],[]
39392,[],[]
39393,[],[]
39394,[],[]
39396,[],[]
39397,[],[]
39398,[],[]
39399,[],[39361]
39401,[],[]
39403,[],[]
39404,[39272],[]
39405,[],[]
39407,[],[]
39409,[39290],[]
39410,[39308],[]
394112,[],[]
394113,[393513],[]
394114,[],[]
394115,[],[]
394116,[393480],[]
39412,[],[]
39413,[],[]
39414,[],[]
39417,[],[]
39418,[],[]
39419,[],[]
39420,[],[]
39421,[],[]
39422,[],[]
39423,[39350],[]
682305779,[472014],[]
821129014,[],[]
584889481,[570531],[]
813654446,[579885],[]
26249986,[472014],[]
93478895,[472014],[239430993]
800131926,[91357],[]
896552547,[],[]
229277206,[],[]
229277207,[423025],[]
550780,[],[]
550781,[],[]
550782,[],[]
550783,[],[]
550784,[],[]
550785,[],[]
550786,[],[]
550787,[550944],[]
550788,[],[]
550790,[],[]
550791,[],[]
550793,[],[]
550794,[],[]
550795,[],[]
550796,[],[]
550798,[550693],[]
550799,[550696],[]
550800,[],[]
550802,[],[]
550803,[550696],[]
550804,[],[]
550805,[],[]
550807,[],[]
550808,[],[]
550809,[550497],[]
550810,[],[]
550812,[177302800],[877549424]
550813,[],[]
550814,[],[]
550815,[],[]
550816,[550696],[]
550817,[],[]
550818,[550592],[]
550819,[550497],[120643644]
550820,[550497],[]
550821,[],[]
550822,[837],[]
550823,[735295266],[]
550824,[],[]
550825,[550696],[]
550826,[837],[550683]
550827,[],[550829]
550828,[550492],[]
550829,[550827],[]
550830,[],[]
550831,[],[]
550832,[],[]
550833,[550406],[]
550834,[],[]
550835,[550696],[]
550836,[],[]
550837,[550696],[]
550838,[],[]
550839,[939212336],[]
550840,[],[]
550841,[550567],[]
550843,[],[]
550844,[],[]
550845,[550846],[]
550846,[560221],[550845]
550847,[],[]
550848,[550944],[]
550850,[],[]
550851,[550696],[]
550852,[],[]
550853,[],[]
550856,[550944],[]
550860,[],[]
550861,[],[]
550862,[],[]
550863,[],[]
550864,[],[550543]
550865,[],[]
550866,[],[553426]
550867,[552679],[66376536]
550868,[],[]
550869,[],[]
550870,[],[]
550871,[550944],[550883]
550873,[],[]
550874,[],[]
550875,[550696],[]
550876,[],[]
550877,[550944],[]
550878,[],[]
550879,[],[]
550880,[],[]
550881,[],[]
550882,[],[]
550883,[550871],[]
550884,[],[]
550885,[550696],[]
550886,[550696],[]
550887,[],[]
550888,[],[]
550889,[],[]
550890,[550944],[]
550891,[550696],[]
550892,[550565],[]
550893,[837],[]
550896,[],[]
550897,[],[]
550898,[837],[]
550902,[550696],[]
550903,[],[223825893]
550904,[],[]
550905,[550696],[]
550906,[],[]
550907,[],[]
550908,[550406],[81528331]
550909,[],[]
550910,[],[]
550911,[550912],[]
550912,[560221],[550911]
550913,[735295266],[319662579]
550914,[],[]
550915,[550497],[]
550916,[],[]
